controller,speed_kmh,target_force_N,mean_force_N,std_force_N,cv_percent,min_force_N,max_force_N,contact_loss_percent,NoC,ATR_percent,effort_N2s,mechanical_work_J,signed_mechanical_work_J,trial,scenario_seed,measurement_noise_std_N,actuator_delay_s,actuator_time_constant_s,irregularity_scale,mass_scale_1,mass_scale_2,mass_scale_3,stiffness_scale_1,stiffness_scale_2,stiffness_scale_3,damping_scale_3,contact_stiffness_scale
E-APIC,350.0,188.825,193.5200507562059,167.6320048949818,86.62255112063941,101.7650892743364,979.6909373995605,0.0,7,27.36686390532544,49.73452655142362,1.0920481595391407,-0.3856585456583187,6,645772366,2.0,0.005,0.015,0.8175581814891468,0.9427934820904945,0.966523798014102,1.0372363969604115,0.984945833221034,0.9114431098741737,0.9507461081451261,1.026363134733071,0.9905217122521917
ME-APIC,350.0,188.825,191.21724752219055,164.75131854561081,86.1592354667126,101.398168358027,972.2889596465286,0.0,7,22.928994082840234,26.429962700014883,0.849981884408645,-0.5344063517596347,6,645772366,2.0,0.005,0.015,0.8175581814891468,0.9427934820904945,0.966523798014102,1.0372363969604115,0.984945833221034,0.9114431098741737,0.9507461081451261,1.026363134733071,0.9905217122521917
Passive,300.0,157.3,168.08291231177236,98.96897178534736,58.88104294728815,83.64433768122863,470.85722695013413,0.0,0,0.0,0.0,0.0,0.0,7,1823774653,2.0,0.005,0.015,0.9232260448282649,1.0253234063721084,0.9535491225159085,0.9202870494223899,0.9179494551454774,1.0845868094727087,1.0200871538972063,0.9661965389326654,0.9804996927914758
Continuous,300.0,157.3,165.86942806566432,94.23570103980583,56.81318259715699,90.91466814901844,473.0595195427125,0.0,1,100.0,74.25380922743463,1.6500320188690607,-0.5581370022370824,7,1823774653,2.0,0.005,0.015,0.9232260448282649,1.0253234063721084,0.9535491225159085,0.9202870494223899,0.9179494551454774,1.0845868094727087,1.0200871538972063,0.9661965389326654,0.9804996927914758
T-APIC,300.0,157.3,168.2449778022546,97.5965679192688,58.008606969521644,89.4572974501226,478.62986585502324,0.0,8,27.594936708860757,23.024975296426035,0.646941258268824,-0.17026905616823146,7,1823774653,2.0,0.005,0.015,0.9232260448282649,1.0253234063721084,0.9535491225159085,0.9202870494223899,0.9179494551454774,1.0845868094727087,1.0200871538972063,0.9661965389326654,0.9804996927914758
E-APIC,300.0,157.3,167.79163930128624,96.32337250599437,57.40653879245817,89.45729745011562,481.0031219478903,0.0,7,23.41772151898734,33.441461650141505,0.7067669503853218,-0.2706603576169749,7,1823774653,2.0,0.005,0.015,0.9232260448282649,1.0253234063721084,0.9535491225159085,0.9202870494223899,0.9179494551454774,1.0845868094727087,1.0200871538972063,0.9661965389326654,0.9804996927914758
ME-APIC,300.0,157.3,168.1520461318982,97.80421645490134,58.164154825796096,88.56937027449227,476.59908283958424,0.0,7,22.658227848101262,15.425583341640293,0.4816311940308009,-0.103727460560453,7,1823774653,2.0,0.005,0.015,0.9232260448282649,1.0253234063721084,0.9535491225159085,0.9202870494223899,0.9179494551454774,1.0845868094727087,1.0200871538972063,0.9661965389326654,0.9804996927914758
Passive,350.0,188.825,195.24266405512626,173.77764473785447,89.00597908702413,95.29397907350348,1049.4083324887156,0.0,0,0.0,0.0,0.0,0.0,7,1823774653,2.0,0.005,0.015,0.9232260448282649,1.0253234063721084,0.9535491225159085,0.9202870494223899,0.9179494551454774,1.0845868094727087,1.0200871538972063,0.9661965389326654,0.9804996927914758
Continuous,350.0,188.825,194.15966541615063,171.86493698810995,88.51732239018055,93.32701635124387,1044.4172647109528,0.0,1,99.99999999999999,135.17117073700163,2.91649348313107,-1.2003781348421594,7,1823774653,2.0,0.005,0.015,0.9232260448282649,1.0253234063721084,0.9535491225159085,0.9202870494223899,0.9179494551454774,1.0845868094727087,1.0200871538972063,0.9661965389326654,0.9804996927914758
T-APIC,350.0,188.825,196.48541591508814,173.8060956464171,88.45750451093429,103.05311559277094,1023.80159095105,0.0,7,26.923076923076923,23.01236228587784,0.8833518029698854,-0.14385721282863742,7,1823774653,2.0,0.005,0.015,0.9232260448282649,1.0253234063721084,0.9535491225159085,0.9202870494223899,0.9179494551454774,1.0845868094727087,1.0200871538972063,0.9661965389326654,0.9804996927914758
E-APIC,350.0,188.825,197.96506444953278,177.07225719921001,89.44621501353387,103.05311559277094,1040.5878806796875,0.0,6,21.89349112426035,33.84759477661226,0.7995914850436088,0.0075633735408704526,7,1823774653,2.0,0.005,0.015,0.9232260448282649,1.0253234063721084,0.9535491225159085,0.9202870494223899,0.9179494551454774,1.0845868094727087,1.0200871538972063,0.9661965389326654,0.9804996927914758
ME-APIC,350.0,188.825,195.05722017419313,172.59650608952387,88.48506399065307,101.11464441091648,1024.7082310101532,0.0,7,23.076923076923073,27.236352298552635,0.8701363629404972,-0.46395040692276207,7,1823774653,2.0,0.005,0.015,0.9232260448282649,1.0253234063721084,0.9535491225159085,0.9202870494223899,0.9179494551454774,1.0845868094727087,1.0200871538972063,0.9661965389326654,0.9804996927914758
Passive,300.0,157.3,167.04387143058884,99.27621962099325,59.43122532468673,83.98445495925696,449.23461792379453,0.0,0,0.0,0.0,0.0,0.0,8,2081653221,2.0,0.005,0.015,1.1527538758645037,0.9585245712657914,1.0290967686259294,0.9377308091842157,1.0490260582593252,0.9222640774564632,1.0356887959634165,1.0331493739586015,0.9249021219718588
Continuous,300.0,157.3,163.83082527572947,93.93649072570541,57.33749467941033,87.4654868705417,446.6886430877648,0.0,1,100.0,81.2155842574157,1.736504105899853,-0.6497951074013498,8,2081653221,2.0,0.005,0.015,1.1527538758645037,0.9585245712657914,1.0290967686259294,0.9377308091842157,1.0490260582593252,0.9222640774564632,1.0356887959634165,1.0331493739586015,0.9249021219718588
T-APIC,300.0,157.3,166.82639830834788,97.792724207507,58.61945423454815,87.24391421185793,452.66822845334804,0.0,8,27.594936708860757,23.489080447262346,0.6258687388071513,-0.22303880068317222,8,2081653221,2.0,0.005,0.015,1.1527538758645037,0.9585245712657914,1.0290967686259294,0.9377308091842157,1.0490260582593252,0.9222640774564632,1.0356887959634165,1.0331493739586015,0.9249021219718588
E-APIC,300.0,157.3,166.81956639027896,96.52092414932056,57.8594743038159,87.24391421185793,449.8716046716733,0.0,6,18.73417721518987,17.879164306413088,0.5022380938598364,-0.24976556643725467,8,2081653221,2.0,0.005,0.015,1.1527538758645037,0.9585245712657914,1.0290967686259294,0.9377308091842157,1.0490260582593252,0.9222640774564632,1.0356887959634165,1.0331493739586015,0.9249021219718588
ME-APIC,300.0,157.3,166.85877790610886,98.13558534856647,58.813558735152185,86.99385718375194,450.37852839122684,0.0,7,22.658227848101262,15.700739975925828,0.4828606512964562,-0.08339348915369024,8,2081653221,2.0,0.005,0.015,1.1527538758645037,0.9585245712657914,1.0290967686259294,0.9377308091842157,1.0490260582593252,0.9222640774564632,1.0356887959634165,1.0331493739586015,0.9249021219718588
Passive,350.0,188.825,192.0723459719598,168.50082791935822,87.72779187273385,95.40660794944934,1022.1611113424399,0.0,0,0.0,0.0,0.0,0.0,8,2081653221,2.0,0.005,0.015,1.1527538758645037,0.9585245712657914,1.0290967686259294,0.9377308091842157,1.0490260582593252,0.9222640774564632,1.0356887959634165,1.0331493739586015,0.9249021219718588
Continuous,350.0,188.825,189.9175476813235,165.6351364291738,87.21423504641345,93.25123852385315,1013.4779836820853,0.0,1,99.99999999999999,139.02846279214032,2.86082157509536,-1.3837250878829082,8,2081653221,2.0,0.005,0.015,1.1527538758645037,0.9585245712657914,1.0290967686259294,0.9377308091842157,1.0490260582593252,0.9222640774564632,1.0356887959634165,1.0331493739586015,0.9249021219718588
T-APIC,350.0,188.825,192.73456695238056,167.78892522676014,87.05699651075886,100.41872397176411,993.4647361543581,0.0,7,26.923076923076923,22.11187160174398,0.8573733527060188,-0.23172270025930605,8,2081653221,2.0,0.005,0.015,1.1527538758645037,0.9585245712657914,1.0290967686259294,0.9377308091842157,1.0490260582593252,0.9222640774564632,1.0356887959634165,1.0331493739586015,0.9249021219718588
E-APIC,350.0,188.825,194.45022647230977,171.39019404744357,88.14090739660311,100.41872397176411,1014.1489771960798,0.0,6,21.89349112426035,35.28460419143366,0.7804297614057021,-0.023682332392371167,8,2081653221,2.0,0.005,0.015,1.1527538758645037,0.9585245712657914,1.0290967686259294,0.9377308091842157,1.0490260582593252,0.9222640774564632,1.0356887959634165,1.0331493739586015,0.9249021219718588
ME-APIC,350.0,188.825,191.59248274165387,167.29093520010238,87.31602242749783,99.44948887818582,1000.422393588109,0.0,7,22.781065088757394,25.41380234710549,0.8319534389602995,-0.511444993782663,8,2081653221,2.0,0.005,0.015,1.1527538758645037,0.9585245712657914,1.0290967686259294,0.9377308091842157,1.0490260582593252,0.9222640774564632,1.0356887959634165,1.0331493739586015,0.9249021219718588
Passive,300.0,157.3,166.24791290631484,95.8351903170273,57.64595094257394,85.25913528873586,464.7629110457021,0.0,0,0.0,0.0,0.0,0.0,9,2059701891,2.0,0.005,0.015,0.9522259745688791,0.9698257193342987,0.9280483270260163,0.9785068888530289,0.9178942953066509,0.9571334178712823,1.0866155536105087,1.017455968054992,0.9105407616662242
Continuous,300.0,157.3,163.3895823320536,90.71707137805687,55.52194337194293,89.49093358997332,464.66212060539914,0.0,1,100.0,79.67273611822179,1.7260120100022358,-0.5965376221328511,9,2059701891,2.0,0.005,0.015,0.9522259745688791,0.9698257193342987,0.9280483270260163,0.9785068888530289,0.9178942953066509,0.9571334178712823,1.0866155536105087,1.017455968054992,0.9105407616662242
T-APIC,300.0,157.3,166.1816572306202,94.3896155809375,56.79905782257749,89.07818645834908,470.76267785084485,0.0,8,27.594936708860757,22.5973193113258,0.6144084969506356,-0.20975470595100737,9,2059701891,2.0,0.005,0.015,0.9522259745688791,0.9698257193342987,0.9280483270260163,0.9785068888530289,0.9178942953066509,0.9571334178712823,1.0866155536105087,1.017455968054992,0.9105407616662242
E-APIC,300.0,157.3,167.19566948222152,94.4181349727175,56.47163904730038,89.07818645834908,474.1160845382157,0.0,6,18.73417721518987,16.42622262940676,0.4268554942436731,-0.008897057653553826,9,2059701891,2.0,0.005,0.015,0.9522259745688791,0.9698257193342987,0.9280483270260163,0.9785068888530289,0.9178942953066509,0.9571334178712823,1.0866155536105087,1.017455968054992,0.9105407616662242
ME-APIC,300.0,157.3,166.1039222951147,94.64744958179008,56.98086371111163,88.67117716645636,468.4769806409112,0.0,7,22.278481012658226,15.658732902250216,0.4871715926277716,-0.10579677074365157,9,2059701891,2.0,0.005,0.015,0.9522259745688791,0.9698257193342987,0.9280483270260163,0.9785068888530289,0.9178942953066509,0.9571334178712823,1.0866155536105087,1.017455968054992,0.9105407616662242
Passive,350.0,188.825,192.80454635939265,168.29178925022026,87.28621416246068,99.7076163445668,1011.9147371848363,0.0,0,0.0,0.0,0.0,0.0,9,2059701891,2.0,0.005,0.015,0.9522259745688791,0.9698257193342987,0.9280483270260163,0.9785068888530289,0.9178942953066509,0.9571334178712823,1.0866155536105087,1.017455968054992,0.9105407616662242
Continuous,350.0,188.825,191.00224806897378,165.57802819845872,86.68904678999695,101.53275848242353,1006.478842277391,0.0,1,99.99999999999999,137.97128824062162,2.903970595879538,-1.3303929331492927,9,2059701891,2.0,0.005,0.015,0.9522259745688791,0.9698257193342987,0.9280483270260163,0.9785068888530289,0.9178942953066509,0.9571334178712823,1.0866155536105087,1.017455968054992,0.9105407616662242
T-APIC,350.0,188.825,193.67893559089336,167.87030553714237,86.67452917633419,106.45323272897801,988.0508710736668,0.0,7,26.923076923076923,22.83462988898149,0.8628455771372335,-0.2133979741730522,9,2059701891,2.0,0.005,0.015,0.9522259745688791,0.9698257193342987,0.9280483270260163,0.9785068888530289,0.9178942953066509,0.9571334178712823,1.0866155536105087,1.017455968054992,0.9105407616662242
E-APIC,350.0,188.825,195.13758765846472,171.05725195764524,87.65981685549707,106.45323272897801,1005.1147671643421,0.0,6,21.89349112426035,34.66851966368292,0.7863011104977253,-0.04079454329355034,9,2059701891,2.0,0.005,0.015,0.9522259745688791,0.9698257193342987,0.9280483270260163,0.9785068888530289,0.9178942953066509,0.9571334178712823,1.0866155536105087,1.017455968054992,0.9105407616662242
ME-APIC,350.0,188.825,192.4522416678703,166.9901858777793,86.76967565073477,104.16424670535702,990.5216596334508,0.0,7,22.928994082840234,26.596020515529165,0.8604995545502399,-0.5006938489906022,9,2059701891,2.0,0.005,0.015,0.9522259745688791,0.9698257193342987,0.9280483270260163,0.9785068888530289,0.9178942953066509,0.9571334178712823,1.0866155536105087,1.017455968054992,0.9105407616662242
Passive,300.0,157.3,166.09083889005532,98.27231138889678,59.16780964298015,83.48755227190972,458.0269158796084,0.0,0,0.0,0.0,0.0,0.0,10,1855493659,2.0,0.005,0.015,0.8121502474980558,0.9973464672313447,1.0311443821318835,0.902983002684758,0.962398332286978,1.0847245073166547,0.93737435073565,1.0589616685567416,0.9408643182101206
Continuous,300.0,157.3,164.06230883170426,93.71945999748627,57.12430884635669,90.77540424093172,459.20267649602994,0.0,1,100.0,72.8949041173712,1.6084686659510825,-0.5412806202204643,10,1855493659,2.0,0.005,0.015,0.8121502474980558,0.9973464672313447,1.0311443821318835,0.902983002684758,0.962398332286978,1.0847245073166547,0.93737435073565,1.0589616685567416,0.9408643182101206
T-APIC,300.0,157.3,166.2743608816121,96.95348994635803,58.30934452689868,89.41975342121125,459.41361983776574,0.0,8,27.594936708860757,22.428571699976157,0.617094702520528,-0.15576145278715944,10,1855493659,2.0,0.005,0.015,0.8121502474980558,0.9973464672313447,1.0311443821318835,0.902983002684758,0.962398332286978,1.0847245073166547,0.93737435073565,1.0589616685567416,0.9408643182101206
E-APIC,300.0,157.3,166.71560444193457,96.01155457199413,57.59002277764228,89.41972250060005,458.13406450244395,0.0,7,23.41772151898734,22.754298679435404,0.5545546469138145,-0.0852455878643908,10,1855493659,2.0,0.005,0.015,0.8121502474980558,0.9973464672313447,1.0311443821318835,0.902983002684758,0.962398332286978,1.0847245073166547,0.93737435073565,1.0589616685567416,0.9408643182101206
ME-APIC,300.0,157.3,166.21256196704874,97.2636606027596,58.517635160477155,88.22744422755746,456.86851222599734,0.0,7,22.531645569620252,14.255625065793714,0.45353917822465617,-0.07660082966083537,10,1855493659,2.0,0.005,0.015,0.8121502474980558,0.9973464672313447,1.0311443821318835,0.902983002684758,0.962398332286978,1.0847245073166547,0.93737435073565,1.0589616685567416,0.9408643182101206
Passive,350.0,188.825,191.66818639669998,168.8219854291964,88.08033748479349,92.65283806287272,1020.9447892916066,0.0,0,0.0,0.0,0.0,0.0,10,1855493659,2.0,0.005,0.015,0.8121502474980558,0.9973464672313447,1.0311443821318835,0.902983002684758,0.962398332286978,1.0847245073166547,0.93737435073565,1.0589616685567416,0.9408643182101206
Continuous,350.0,188.825,190.80855971494876,167.15440060683335,87.60319812515085,95.87855380601209,1013.8653168677748,0.0,1,99.99999999999999,131.07320072857587,2.815160064841875,-1.1321160532565702,10,1855493659,2.0,0.005,0.015,0.8121502474980558,0.9973464672313447,1.0311443821318835,0.902983002684758,0.962398332286978,1.0847245073166547,0.93737435073565,1.0589616685567416,0.9408643182101206
T-APIC,350.0,188.825,192.84699017969177,168.70641312462277,87.48200475798187,100.21234639580432,996.4173145300864,0.0,7,26.923076923076923,22.77525764119657,0.8612510600289562,-0.14534350865238374,10,1855493659,2.0,0.005,0.015,0.8121502474980558,0.9973464672313447,1.0311443821318835,0.902983002684758,0.962398332286978,1.0847245073166547,0.93737435073565,1.0589616685567416,0.9408643182101206
E-APIC,350.0,188.825,194.32350357739236,171.97121284842893,88.4973817796254,100.21234639580432,1012.7667733935907,0.0,6,21.89349112426035,33.93115047707999,0.7678736889643649,0.026265448641277223,10,1855493659,2.0,0.005,0.015,0.8121502474980558,0.9973464672313447,1.0311443821318835,0.902983002684758,0.962398332286978,1.0847245073166547,0.93737435073565,1.0589616685567416,0.9408643182101206
ME-APIC,350.0,188.825,191.4698347860354,167.66788907424845,87.56882736208279,98.3189225598518,998.3155440161756,0.0,7,22.928994082840234,25.590495859925635,0.8269440052058765,-0.4550168501865909,10,1855493659,2.0,0.005,0.015,0.8121502474980558,0.9973464672313447,1.0311443821318835,0.902983002684758,0.962398332286978,1.0847245073166547,0.93737435073565,1.0589616685567416,0.9408643182101206
Passive,300.0,157.3,166.25307486428977,97.51018089445505,58.65165560038594,84.86399755894402,458.36198188904496,0.0,0,0.0,0.0,0.0,0.0,11,2040427275,2.0,0.005,0.015,1.0305037595212154,0.9394730099085433,0.9613596623148035,0.9277904928584976,1.034262153882329,0.9331648684109801,1.0605911297520816,1.0619497826752218,1.083911409619963
Continuous,300.0,157.3,163.17121011959537,92.32915694340828,56.58422026516575,87.84598240362078,452.0845312065075,0.0,1,100.0,79.70585144645655,1.6827357756381478,-0.6649512720171096,11,2040427275,2.0,0.005,0.015,1.0305037595212154,0.9394730099085433,0.9613596623148035,0.9277904928584976,1.034262153882329,0.9331648684109801,1.0605911297520816,1.0619497826752218,1.083911409619963
T-APIC,300.0,157.3,166.08802686977228,96.0173757398203,57.81113638920307,87.83764280719467,458.0484724237327,0.0,8,27.594936708860757,24.31513964974946,0.6276618630643562,-0.19927461429030044,11,2040427275,2.0,0.005,0.015,1.0305037595212154,0.9394730099085433,0.9613596623148035,0.9277904928584976,1.034262153882329,0.9331648684109801,1.0605911297520816,1.0619497826752218,1.083911409619963
E-APIC,300.0,157.3,167.10374933057753,95.85968785495824,57.36537225464715,87.83764280719467,461.001816574992,0.0,6,18.73417721518987,17.747344644818003,0.434160269126682,-0.008970674651343253,11,2040427275,2.0,0.005,0.015,1.0305037595212154,0.9394730099085433,0.9613596623148035,0.9277904928584976,1.034262153882329,0.9331648684109801,1.0605911297520816,1.0619497826752218,1.083911409619963
ME-APIC,300.0,157.3,166.08813463379462,96.3233912448498,57.99534774547977,87.58124685303632,455.1368475111056,0.0,7,22.531645569620252,15.781463473143035,0.46745368054868197,-0.08859673459502565,11,2040427275,2.0,0.005,0.015,1.0305037595212154,0.9394730099085433,0.9613596623148035,0.9277904928584976,1.034262153882329,0.9331648684109801,1.0605911297520816,1.0619497826752218,1.083911409619963
Passive,350.0,188.825,191.1495646397275,165.22381528507006,86.43692994879615,97.33851605830102,988.6424703941715,0.0,0,0.0,0.0,0.0,0.0,11,2040427275,2.0,0.005,0.015,1.0305037595212154,0.9394730099085433,0.9613596623148035,0.9277904928584976,1.034262153882329,0.9331648684109801,1.0605911297520816,1.0619497826752218,1.083911409619963
Continuous,350.0,188.825,189.06074705886653,162.33313977201703,85.86295267386863,91.65959303785623,1004.1931724597001,0.0,1,99.99999999999999,137.94943165159012,2.8499270067028974,-1.3314085668331272,11,2040427275,2.0,0.005,0.015,1.0305037595212154,0.9394730099085433,0.9613596623148035,0.9277904928584976,1.034262153882329,0.9331648684109801,1.0605911297520816,1.0619497826752218,1.083911409619963
T-APIC,350.0,188.825,191.8324631857276,164.48488361074766,85.74402938854898,102.4133264083685,983.1992360788149,0.0,7,26.923076923076923,23.73143144285376,0.8646095167466599,-0.2421108264888239,11,2040427275,2.0,0.005,0.015,1.0305037595212154,0.9394730099085433,0.9613596623148035,0.9277904928584976,1.034262153882329,0.9331648684109801,1.0605911297520816,1.0619497826752218,1.083911409619963
